дата	projectID	выручка
17.02.2017	493118	614621
17.02.2017	493119	15872
17.02.2017	493336	12905
17.02.2017	493336	344618
17.02.2017	493336	21934
17.02.2017	496889	1697755
17.02.2017	496889	723
17.02.2017	500590	2991
17.02.2017	501439	26424
17.02.2017	501440	614785
17.02.2017	501442	15888
17.02.2017	501443	12931
18.02.2017	230255	347506
18.02.2017	230255	21982
18.02.2017	230255	1709033
18.02.2017	230739	729
18.02.2017	244173	3017
18.02.2017	244173	26526
18.02.2017	245772	618983
18.02.2017	245774	15920
18.02.2017	245775	13056
18.02.2017	245776	349163
18.02.2017	245777	22041
18.02.2017	245778	1720561
18.02.2017	245779	729
18.02.2017	245780	3039
18.02.2017	245780	26575
18.02.2017	245782	620186
18.02.2017	245785	15975
18.02.2017	245786	13072
18.02.2017	254977	351743
18.02.2017	279727	22095
18.02.2017	304193	1725997
18.02.2017	312874	734
18.02.2017	429531	3047
18.02.2017	446720	26705
18.02.2017	447270	623246
18.02.2017	451341	16043
18.02.2017	452031	13102
18.02.2017	452033	353875
18.02.2017	452034	22196
18.02.2017	452135	1743249
18.02.2017	452247	735
18.02.2017	452593	3056
18.02.2017	452655	26780
18.02.2017	458590	625054
18.02.2017	460062	16164
18.02.2017	463515	13105
18.02.2017	466944	356489
18.02.2017	466944	22377
18.02.2017	467613	1754334
18.02.2017	467614	738
18.02.2017	467768	3067
18.02.2017	475452	26949
18.02.2017	475908	629266
18.02.2017	475909	16217
18.02.2017	476406	13225
18.02.2017	477326	359070
18.02.2017	477729	22399
18.02.2017	478064	1756449
18.02.2017	478103	741
18.02.2017	479853	3094
18.02.2017	479854	27160
18.02.2017	480627	631229
18.02.2017	480676	16344
18.02.2017	482566	13288
18.02.2017	482567	361370
18.02.2017	483892	22548
18.02.2017	484659	1761549
18.02.2017	488980	744
18.02.2017	489078	3115
18.02.2017	491231	27276
18.02.2017	492896	633585
18.02.2017	493118	16354
18.02.2017	493336	13337
18.02.2017	493336	361496
18.02.2017	493336	22641
18.02.2017	496889	1764455
18.02.2017	496889	751
18.02.2017	500590	3140
18.02.2017	501439	27318
18.02.2017	501440	639407
18.02.2017	501442	16478
18.02.2017	501443	13417
19.02.2017	230255	364349
19.02.2017	230255	22663
19.02.2017	230255	1771333
19.02.2017	230739	757
19.02.2017	244173	3171
19.02.2017	244173	27374
19.02.2017	245772	640429
19.02.2017	245774	16483
19.02.2017	245775	13473
19.02.2017	245776	366605
19.02.2017	245777	22696
19.02.2017	245778	1779101
19.02.2017	245780	758
19.02.2017	245780	3175
19.02.2017	245782	27451
19.02.2017	245785	644421
19.02.2017	245786	16632
19.02.2017	254977	13574
19.02.2017	279727	367425
19.02.2017	287428	22771
19.02.2017	304193	1779702
19.02.2017	312874	761
19.02.2017	429531	3205
19.02.2017	446720	27485
19.02.2017	447270	645513
19.02.2017	451341	16716
19.02.2017	452031	13663
19.02.2017	452033	367978
19.02.2017	452034	22787
19.02.2017	452135	1788907
19.02.2017	452247	767
19.02.2017	452593	3214
19.02.2017	452655	27532
19.02.2017	460062	649409
19.02.2017	463515	16851
19.02.2017	466944	13731
19.02.2017	466944	369405
19.02.2017	467613	23014
19.02.2017	467614	1798821
19.02.2017	467768	774
19.02.2017	475452	3217
19.02.2017	475908	27737
19.02.2017	475909	655382
19.02.2017	476406	16948
19.02.2017	477326	13775
19.02.2017	477729	370327
19.02.2017	478064	23037
19.02.2017	478103	1811087
19.02.2017	479853	776
19.02.2017	479854	3232
19.02.2017	480627	27964
19.02.2017	480676	659952
19.02.2017	482566	16958
19.02.2017	482567	13818
19.02.2017	483892	373268
19.02.2017	484659	23096
19.02.2017	488980	1824365
19.02.2017	489078	783
19.02.2017	491231	3238
19.02.2017	492896	28201
19.02.2017	493118	660636
19.02.2017	493336	17089
19.02.2017	493336	13835
19.02.2017	493336	375629
19.02.2017	496889	23113
19.02.2017	496889	1826190
19.02.2017	500590	788
19.02.2017	501439	3248
19.02.2017	501440	28325
19.02.2017	501442	661588
19.02.2017	501443	17172
20.02.2017	230255	13935
20.02.2017	230255	376081
20.02.2017	230255	23236
20.02.2017	230739	1832408
20.02.2017	244173	790
20.02.2017	244173	3252
20.02.2017	245772	28362
20.02.2017	245774	663932
20.02.2017	245775	17194
20.02.2017	245776	14074
20.02.2017	245777	376502
20.02.2017	245778	23411
20.02.2017	245780	1838623
20.02.2017	245780	793
20.02.2017	245782	3278
20.02.2017	245785	28556
20.02.2017	245786	668079
20.02.2017	254977	17333
20.02.2017	279727	14080
20.02.2017	287428	378953
20.02.2017	304193	23485
20.02.2017	312874	1842593
20.02.2017	429531	799
20.02.2017	446720	3292
20.02.2017	447270	28781
20.02.2017	451341	670563
20.02.2017	452031	17446
20.02.2017	452033	14118
20.02.2017	452034	381324
20.02.2017	452135	23501
20.02.2017	452247	1853504
20.02.2017	452593	806
20.02.2017	452655	3322
20.02.2017	458590	28938
20.02.2017	460062	676686
20.02.2017	463515	17586
20.02.2017	466944	14221
20.02.2017	466944	383064
20.02.2017	467613	23569
20.02.2017	467614	1858914
20.02.2017	467768	813
20.02.2017	475452	3324
20.02.2017	475908	28983
20.02.2017	475909	677351
20.02.2017	476406	17708
20.02.2017	477326	14254
20.02.2017	477729	385250
20.02.2017	478064	23630
20.02.2017	478103	1864403
20.02.2017	479853	816
20.02.2017	479854	3325
20.02.2017	480627	29128
20.02.2017	480676	682363
20.02.2017	482566	17785
20.02.2017	482567	14358
20.02.2017	483892	386715
20.02.2017	484659	23690
20.02.2017	488980	1866011
20.02.2017	489078	819
20.02.2017	491231	3326
20.02.2017	492896	29262
20.02.2017	493118	684964
20.02.2017	493336	17882
20.02.2017	493336	14494
20.02.2017	493336	389297
20.02.2017	496889	23771
20.02.2017	496889	1868697
20.02.2017	500590	826
20.02.2017	501439	3338
20.02.2017	501440	29498
20.02.2017	501442	688895
20.02.2017	501443	17893
21.02.2017	230255	14495
21.02.2017	230255	391379
21.02.2017	230255	23900
21.02.2017	230739	1886704
21.02.2017	244173	831
21.02.2017	244173	3358
21.02.2017	245772	29700
21.02.2017	245774	689264
21.02.2017	245775	17952
21.02.2017	245776	14580
21.02.2017	245777	395160
21.02.2017	245778	23951
21.02.2017	245780	1889381
21.02.2017	245780	838
21.02.2017	245782	3378
21.02.2017	245785	29950
21.02.2017	245786	691649
21.02.2017	254977	18010
21.02.2017	279727	14638
21.02.2017	304193	396099
21.02.2017	312874	24165
21.02.2017	429531	1894911
21.02.2017	446720	845
21.02.2017	447270	3383
21.02.2017	451341	29979
21.02.2017	452031	694471
21.02.2017	452033	18166
21.02.2017	452034	14644
21.02.2017	452135	399243
21.02.2017	452247	24305
21.02.2017	452593	1913715
21.02.2017	452655	849
21.02.2017	458590	3400
21.02.2017	460062	30040
21.02.2017	463515	700425
21.02.2017	466944	18342
21.02.2017	466944	14702
21.02.2017	467613	402117
21.02.2017	467614	24496
21.02.2017	467768	1931461
21.02.2017	475452	856
21.02.2017	475908	3412
21.02.2017	475909	30209
21.02.2017	476406	700528
21.02.2017	477326	18383
21.02.2017	477729	14810
21.02.2017	478064	406110
21.02.2017	478103	24624
21.02.2017	479853	1947766
21.02.2017	479854	863
21.02.2017	480627	3439
21.02.2017	480676	30364
21.02.2017	482566	703322
21.02.2017	482567	18509
21.02.2017	483892	14835
21.02.2017	484659	408947
21.02.2017	488980	24678
21.02.2017	489078	1965491
21.02.2017	491231	872
21.02.2017	492896	3465
21.02.2017	493118	30529
21.02.2017	493119	705691
21.02.2017	493336	18517
21.02.2017	493336	14893
21.02.2017	493336	408973
21.02.2017	496889	24822
21.02.2017	496889	1974981
21.02.2017	500590	875
21.02.2017	501439	3494
21.02.2017	501440	30688
21.02.2017	501442	712017
21.02.2017	501443	18684
23.02.2017	230255	14968
23.02.2017	230255	411258
23.02.2017	230255	24995
23.02.2017	230739	1985903
23.02.2017	244173	882
23.02.2017	244173	3517
23.02.2017	245772	30935
23.02.2017	245774	713857
23.02.2017	245775	18798
23.02.2017	245776	15047
23.02.2017	245777	415282
23.02.2017	245778	25192
23.02.2017	245780	1997372
23.02.2017	245780	885
23.02.2017	245782	3537
23.02.2017	245785	30947
23.02.2017	245786	719729
23.02.2017	254977	18832
23.02.2017	279727	15087
23.02.2017	304193	417466
23.02.2017	312874	25427
23.02.2017	446720	2001268
23.02.2017	447270	893
23.02.2017	451341	3569
23.02.2017	452031	31217
23.02.2017	452033	720827
23.02.2017	452034	18892
23.02.2017	452135	15127
23.02.2017	452247	420195
23.02.2017	452593	25529
23.02.2017	452655	2012442
23.02.2017	460062	900
23.02.2017	463515	3572
23.02.2017	466944	31504
23.02.2017	466944	721061
23.02.2017	467613	18917
23.02.2017	467614	15270
23.02.2017	467768	424147
23.02.2017	475452	25633
23.02.2017	475908	2025447
23.02.2017	475909	907
23.02.2017	476406	3600
23.02.2017	477326	31774
23.02.2017	477729	722084
23.02.2017	478064	19080
23.02.2017	478103	15372
23.02.2017	479853	428116
23.02.2017	479854	25748
23.02.2017	480627	2033800
23.02.2017	480676	912
23.02.2017	482566	3622
23.02.2017	482567	32076
23.02.2017	483892	726791
23.02.2017	484659	19251
23.02.2017	488980	15422
23.02.2017	489078	431182
23.02.2017	491231	25764
23.02.2017	492896	2050984
23.02.2017	493118	915
23.02.2017	493336	3634
23.02.2017	493336	32147
23.02.2017	493336	727446
23.02.2017	496889	19381
23.02.2017	496889	15538
23.02.2017	500590	434796
23.02.2017	501439	25860
23.02.2017	501440	2065019
23.02.2017	501442	923
23.02.2017	501443	3648
24.02.2017	230255	32230
24.02.2017	230255	729694
24.02.2017	230255	19415
24.02.2017	230739	15652
24.02.2017	244173	436721
24.02.2017	244173	26092
24.02.2017	245772	2073153
24.02.2017	245774	932
24.02.2017	245775	3669
24.02.2017	245776	32487
24.02.2017	245778	734631
24.02.2017	245780	19435
24.02.2017	245780	15746
24.02.2017	245782	438940
24.02.2017	245785	26299
24.02.2017	245786	2081811
24.02.2017	254977	941
24.02.2017	279727	3674
24.02.2017	287428	32664
24.02.2017	304193	739078
24.02.2017	312874	19529
24.02.2017	400334	15809
24.02.2017	429531	443302
24.02.2017	446720	26434
24.02.2017	447270	2089372
24.02.2017	451341	941
24.02.2017	452031	3701
24.02.2017	452033	32842
24.02.2017	452034	745673
24.02.2017	452135	19656
24.02.2017	452247	15916
24.02.2017	452593	445079
24.02.2017	452655	26456
24.02.2017	458590	2091340
24.02.2017	460062	942
24.02.2017	463515	3734
24.02.2017	466944	33155
24.02.2017	466944	749327
24.02.2017	467613	19776
24.02.2017	467614	16055
24.02.2017	467768	448212
24.02.2017	475452	26708
24.02.2017	475908	2105751
24.02.2017	475909	944
24.02.2017	476406	3749
24.02.2017	477326	33214
24.02.2017	477729	749985
24.02.2017	478064	19793
24.02.2017	478103	16100
24.02.2017	479853	450190
24.02.2017	479854	26724
24.02.2017	480627	2111785
24.02.2017	480676	951
24.02.2017	482566	3773
24.02.2017	482567	33306
24.02.2017	483892	755454
24.02.2017	484659	19903
24.02.2017	488980	16169
24.02.2017	489078	452417
24.02.2017	491231	26760
24.02.2017	492896	2126728
24.02.2017	493118	954
24.02.2017	493336	3793
24.02.2017	493336	33363
24.02.2017	493336	759310
24.02.2017	496889	19910
24.02.2017	496889	16260
24.02.2017	500590	454195
24.02.2017	501439	26793
24.02.2017	501440	2139516
24.02.2017	501442	957
24.02.2017	501443	3819
25.02.2017	230255	33639
25.02.2017	230255	762822
25.02.2017	230255	20036
25.02.2017	230739	16338
25.02.2017	244173	454960
25.02.2017	244173	26939
25.02.2017	245772	2144175
25.02.2017	245774	962
25.02.2017	245775	3825
25.02.2017	245776	33918
25.02.2017	245778	769368
25.02.2017	245780	20189
25.02.2017	245780	16357
25.02.2017	245782	457895
25.02.2017	245785	27145
25.02.2017	245786	2151693
25.02.2017	254977	971
25.02.2017	279727	3834
25.02.2017	304193	34254
25.02.2017	312874	769512
25.02.2017	429531	20291
25.02.2017	446720	16363
25.02.2017	447270	458518
25.02.2017	451341	27272
25.02.2017	452031	2158941
25.02.2017	452033	976
25.02.2017	452034	3867
25.02.2017	452135	34400
25.02.2017	452247	777020
25.02.2017	452593	20310
25.02.2017	452655	16450
25.02.2017	458590	459015
25.02.2017	460062	27313
25.02.2017	463515	2172161
25.02.2017	466944	980
25.02.2017	466944	3885
25.02.2017	467613	34471
25.02.2017	467614	784380
25.02.2017	467768	20325
25.02.2017	475452	16477
25.02.2017	475908	461877
25.02.2017	475909	27441
25.02.2017	476406	2188737
25.02.2017	477326	981
25.02.2017	477729	3887
25.02.2017	478064	34728
25.02.2017	478103	785805
25.02.2017	479853	20351
25.02.2017	479854	16564
25.02.2017	480627	463430
25.02.2017	480676	27666
25.02.2017	482566	2194073
25.02.2017	482567	984
25.02.2017	483892	3916
25.02.2017	484659	35043
25.02.2017	488980	793491
25.02.2017	489078	20551
25.02.2017	491231	16682
25.02.2017	492896	467030
25.02.2017	493118	27859
25.02.2017	493336	2210828
25.02.2017	493336	987
25.02.2017	493336	3935
25.02.2017	496889	35380
25.02.2017	496889	800583
25.02.2017	500590	20651
25.02.2017	501439	16729
25.02.2017	501440	469582
25.02.2017	501442	27994
25.02.2017	501443	2225253
26.02.2017	230255	995
26.02.2017	230255	3972
26.02.2017	230255	35513
26.02.2017	230739	806888
26.02.2017	244173	20672
26.02.2017	244173	16886
26.02.2017	245772	470496
26.02.2017	245774	28215
26.02.2017	245775	2235882
26.02.2017	245776	995
26.02.2017	245777	3995
26.02.2017	245778	35830
26.02.2017	245780	814154
26.02.2017	245780	20810
26.02.2017	245782	17022
26.02.2017	245785	473752
26.02.2017	245786	28386
26.02.2017	254977	2252665
26.02.2017	279727	1000
26.02.2017	287428	4012
26.02.2017	304193	36087
26.02.2017	312874	814909
26.02.2017	429531	20979
26.02.2017	446720	17069
26.02.2017	447270	478301
26.02.2017	451341	28630
26.02.2017	452031	2271105
26.02.2017	452033	1002
26.02.2017	452034	4033
26.02.2017	452135	36180
26.02.2017	452247	822616
26.02.2017	452593	21080
26.02.2017	452655	17215
26.02.2017	458590	482962
26.02.2017	460062	28753
26.02.2017	463515	2291723
26.02.2017	466944	1009
26.02.2017	466944	4070
26.02.2017	467613	36245
26.02.2017	467614	830463
26.02.2017	467768	21155
26.02.2017	475452	17316
26.02.2017	475908	483499
26.02.2017	475909	28922
26.02.2017	476406	2312023
26.02.2017	477326	1016
26.02.2017	477729	4105
26.02.2017	478064	36316
26.02.2017	478103	837553
26.02.2017	479853	21180
26.02.2017	479854	17327
26.02.2017	480627	483836
26.02.2017	480676	29063
26.02.2017	482566	2319295
26.02.2017	482567	1021
26.02.2017	483892	4113
26.02.2017	484659	36412
26.02.2017	488980	840562
26.02.2017	489078	21299
26.02.2017	491231	17481
26.02.2017	492896	487350
26.02.2017	493118	29144
26.02.2017	493336	2327657
26.02.2017	493336	1028
26.02.2017	493336	4121
26.02.2017	496889	36754
26.02.2017	496889	843992
26.02.2017	500590	21366
26.02.2017	501439	17529
26.02.2017	501440	491187
26.02.2017	501442	29181
26.02.2017	501443	2330219
27.02.2017	230255	1031
27.02.2017	230255	4157
27.02.2017	230255	36817
27.02.2017	230739	851785
27.02.2017	244173	21526
27.02.2017	244173	17651
27.02.2017	245772	492512
27.02.2017	245774	29386
27.02.2017	245775	2353306
27.02.2017	245776	1032
27.02.2017	245777	4166
27.02.2017	245778	36940
27.02.2017	245780	851972
27.02.2017	245780	21581
27.02.2017	245782	17734
27.02.2017	245785	494584
27.02.2017	245786	29610
27.02.2017	254977	2374573
27.02.2017	279727	1042
27.02.2017	304193	4181
27.02.2017	312874	37129
27.02.2017	429531	854357
27.02.2017	446720	21617
27.02.2017	447270	17800
27.02.2017	451341	497016
27.02.2017	452031	29812
27.02.2017	452033	2382217
27.02.2017	452034	1049
27.02.2017	452135	4213
27.02.2017	452247	37199
27.02.2017	452593	860637
27.02.2017	452655	21811
27.02.2017	458590	17903
27.02.2017	460062	501521
27.02.2017	463515	29819
27.02.2017	466944	2388725
27.02.2017	466944	1057
27.02.2017	467613	4236
27.02.2017	467614	37287
27.02.2017	467768	868459
27.02.2017	475452	21841
27.02.2017	475908	17927
27.02.2017	475909	502614
27.02.2017	476406	29901
27.02.2017	477326	2393549
27.02.2017	477729	1057
27.02.2017	478064	4269
27.02.2017	478103	37503
27.02.2017	479853	876541
27.02.2017	479854	21882
27.02.2017	480627	18087
27.02.2017	480676	507586
27.02.2017	482566	30158
27.02.2017	482567	2403034
27.02.2017	483892	1062
27.02.2017	484659	4300
27.02.2017	488980	37727
27.02.2017	489078	884325
27.02.2017	491231	21969
27.02.2017	492896	18218
27.02.2017	493118	507678
27.02.2017	493119	30195
27.02.2017	493336	2406744
27.02.2017	493336	1063
27.02.2017	493336	4318
27.02.2017	496889	37895
27.02.2017	496889	889396
27.02.2017	500590	22102
27.02.2017	501439	18221
27.02.2017	501440	508893
27.02.2017	501442	30364
27.02.2017	501443	2417321
28.02.2017	230255	1070
28.02.2017	230255	4347
28.02.2017	230255	38201
28.02.2017	230739	897036
28.02.2017	244173	22188
28.02.2017	244173	18222
28.02.2017	245772	509341
28.02.2017	245774	30364
28.02.2017	245775	2428590
28.02.2017	245776	1075
28.02.2017	245777	4360
28.02.2017	245778	38313
28.02.2017	245779	897938
28.02.2017	245780	22311
28.02.2017	245780	18398
28.02.2017	245782	511711
28.02.2017	245785	30500
28.02.2017	245786	2435457
28.02.2017	254977	1083
28.02.2017	279727	4390
28.02.2017	304193	38597
28.02.2017	312874	901326
28.02.2017	429531	22497
28.02.2017	446720	18548
28.02.2017	447270	514776
28.02.2017	451341	30671
28.02.2017	452031	2456507
28.02.2017	452033	1083
28.02.2017	452034	4405
28.02.2017	452135	38668
28.02.2017	452247	903769
28.02.2017	452593	22606
28.02.2017	452655	18614
28.02.2017	460062	517566
28.02.2017	463515	30912
28.02.2017	466944	2463108
28.02.2017	466944	1085
28.02.2017	467613	4425
28.02.2017	467614	38856
28.02.2017	467768	906037
28.02.2017	475452	22711
28.02.2017	475908	18681
28.02.2017	475909	521654
28.02.2017	476406	31048
28.02.2017	477326	2485000
28.02.2017	477729	1093
28.02.2017	478064	4445
28.02.2017	478103	39208
28.02.2017	478103	906680
28.02.2017	479853	22927
28.02.2017	479854	18836
28.02.2017	480627	521769
28.02.2017	480676	31350
28.02.2017	482566	2496514
28.02.2017	482567	1103
28.02.2017	483892	4471
28.02.2017	484659	39290
28.02.2017	488980	908474
28.02.2017	489078	23138
28.02.2017	491231	18925
28.02.2017	492896	523149
28.02.2017	493118	31568
28.02.2017	493119	2513655
28.02.2017	493336	1108
28.02.2017	493336	4504
28.02.2017	493336	39498
28.02.2017	496889	915990
28.02.2017	496889	23192
28.02.2017	500590	18944
28.02.2017	500654	527357
28.02.2017	501439	31830
28.02.2017	501440	2515524
28.02.2017	501442	1119
28.02.2017	501443	4511
01.03.2017	230255	39499
01.03.2017	230255	916984
01.03.2017	230255	23221
01.03.2017	230739	19029
01.03.2017	244173	530012
01.03.2017	244173	31902
01.03.2017	245772	2535685
01.03.2017	245774	1127
01.03.2017	245775	4555
01.03.2017	245776	39753
01.03.2017	245777	924302
01.03.2017	245778	23297
01.03.2017	245780	19069
01.03.2017	245780	535265
01.03.2017	245782	32117
01.03.2017	245785	2546050
01.03.2017	245786	1137
01.03.2017	254977	4593
01.03.2017	279727	39843
01.03.2017	304193	924829
01.03.2017	312874	23441
01.03.2017	429531	19127
01.03.2017	446720	539612
01.03.2017	447270	32212
01.03.2017	451341	2560630
01.03.2017	452031	1138
01.03.2017	452033	4617
01.03.2017	452034	40147
01.03.2017	452135	928887
01.03.2017	452247	23449
01.03.2017	452593	19173
01.03.2017	452655	540157
01.03.2017	460062	32513
01.03.2017	463515	2580323
01.03.2017	466944	1147
01.03.2017	466944	4639
01.03.2017	467613	40173
01.03.2017	467614	932086
01.03.2017	467768	23594
01.03.2017	475452	19305
01.03.2017	475908	540392
01.03.2017	475909	32521
01.03.2017	476406	2601816
01.03.2017	477326	1155
01.03.2017	477729	4676
01.03.2017	478064	40431
01.03.2017	478103	940347
01.03.2017	479853	23616
01.03.2017	479854	19391
01.03.2017	480627	542994
01.03.2017	480676	32780
01.03.2017	482566	2614038
01.03.2017	482567	1157
01.03.2017	483892	4703
01.03.2017	484659	40742
01.03.2017	488980	948780
01.03.2017	489078	23645
01.03.2017	489096	19552
01.03.2017	491231	545582
01.03.2017	492896	32937
01.03.2017	493118	2627530
01.03.2017	493119	1161
01.03.2017	493336	4739
01.03.2017	493336	41073
01.03.2017	493336	956329
01.03.2017	496889	23804
01.03.2017	496889	19714
01.03.2017	500590	545755
01.03.2017	500654	32943
01.03.2017	501439	2634411
01.03.2017	501440	1171
01.03.2017	501442	4754
01.03.2017	501443	41411
01.03.2017	501980	959928
02.03.2017	230255	23972
02.03.2017	230255	19733
02.03.2017	230255	549589
02.03.2017	230739	33023
02.03.2017	244173	2644665
02.03.2017	244173	1174
02.03.2017	245772	4772
02.03.2017	245774	41562
02.03.2017	245775	967228
02.03.2017	245776	24092
02.03.2017	245777	19820
02.03.2017	245778	552698
02.03.2017	245780	33233
02.03.2017	245780	2661809
02.03.2017	245782	1182
02.03.2017	245785	4816
02.03.2017	245786	41939
02.03.2017	254977	975102
02.03.2017	279727	24209
02.03.2017	287428	19843
02.03.2017	304193	553999
02.03.2017	312874	33533
02.03.2017	429531	2680599
02.03.2017	446720	1189
02.03.2017	447270	4843
02.03.2017	451341	42277
02.03.2017	452031	979311
02.03.2017	452033	24287
02.03.2017	452034	19984
02.03.2017	452135	556434
02.03.2017	452247	33858
02.03.2017	452593	2694339
02.03.2017	452655	1200
02.03.2017	460062	4891
02.03.2017	463515	42485
02.03.2017	466944	984957
02.03.2017	466944	24402
02.03.2017	467613	20118
02.03.2017	467614	559628
02.03.2017	467768	34135
02.03.2017	475452	2697874
02.03.2017	475908	1208
02.03.2017	475909	4910
02.03.2017	476406	42792
02.03.2017	477326	986423
02.03.2017	477729	24586
02.03.2017	478064	20295
02.03.2017	478103	564710
02.03.2017	478103	34157
02.03.2017	479853	2703039
02.03.2017	479854	1212
02.03.2017	480627	4914
02.03.2017	480676	43047
02.03.2017	482566	991897
02.03.2017	482567	24814
02.03.2017	483892	20387
02.03.2017	484659	564712
02.03.2017	488980	34293
02.03.2017	489078	2729026
02.03.2017	491231	1216
02.03.2017	492896	4940
02.03.2017	493118	43468
02.03.2017	493119	994630
02.03.2017	493336	25035
02.03.2017	493336	20418
02.03.2017	493336	568489
02.03.2017	496889	34342
02.03.2017	496889	2737985
02.03.2017	500590	1217
02.03.2017	500655	4985
02.03.2017	501439	43607
02.03.2017	501440	995674
02.03.2017	501442	25107
02.03.2017	501443	20503
02.03.2017	501980	572087
22.02.2017	230255	34419
22.02.2017	230255	2756717
22.02.2017	230255	1220
22.02.2017	230739	5033
22.02.2017	244173	43892
22.02.2017	244173	999279
22.02.2017	245772	25237
22.02.2017	245774	20530
22.02.2017	245775	572640
22.02.2017	245776	34572
22.02.2017	245777	2763600
22.02.2017	245778	1228
22.02.2017	245780	5034
22.02.2017	245780	44150
22.02.2017	245782	1003015
22.02.2017	245785	25251
22.02.2017	245786	20621
22.02.2017	254977	575514
22.02.2017	279727	34606
22.02.2017	287428	2765516
22.02.2017	304193	1232
22.02.2017	312874	5065
22.02.2017	429531	44413
22.02.2017	446720	1004705
22.02.2017	447270	25396
22.02.2017	451341	20771
22.02.2017	452031	580445
22.02.2017	452033	34686
22.02.2017	452034	2765999
22.02.2017	452135	1242
22.02.2017	452247	5065
22.02.2017	452593	44719
22.02.2017	452655	1012678
22.02.2017	458590	25590
22.02.2017	459987	20865
22.02.2017	460062	584375
22.02.2017	463515	34984
22.02.2017	466944	2790171
22.02.2017	466944	1247
22.02.2017	467598	5103
22.02.2017	467613	45164
22.02.2017	467614	1012933
22.02.2017	467768	25672
22.02.2017	471445	21060
22.02.2017	475452	590137
22.02.2017	475908	35300
22.02.2017	475909	2798501
22.02.2017	476406	1255
22.02.2017	477326	5151
22.02.2017	477729	45544
22.02.2017	478064	1020900
22.02.2017	478103	25826
22.02.2017	479853	21069
22.02.2017	479854	592152
22.02.2017	480627	35595
22.02.2017	480676	2819066
22.02.2017	482566	1257
22.02.2017	482567	5185
22.02.2017	483892	45544
22.02.2017	484659	1030269
22.02.2017	488980	25986
22.02.2017	489078	21273
22.02.2017	489096	597157
22.02.2017	491231	35810
22.02.2017	492896	2840462
22.02.2017	493118	1266
22.02.2017	493119	5195
22.02.2017	493336	45719
22.02.2017	493336	1037988
22.02.2017	493336	26057
22.02.2017	496889	21397
22.02.2017	496889	597752
22.02.2017	500590	35979
22.02.2017	501439	2852683
22.02.2017	501440	1266
22.02.2017	501442	5206
22.02.2017	501443	46102
04.03.2017	230255	1042762
04.03.2017	230255	26168
04.03.2017	230255	21533
04.03.2017	230739	602899
04.03.2017	244173	36194
04.03.2017	244173	2858369
04.03.2017	245772	1272
04.03.2017	245774	5253
04.03.2017	245775	46307
04.03.2017	245776	1051254
04.03.2017	245777	26248
04.03.2017	245778	21685
04.03.2017	245780	605451
04.03.2017	245780	36459
04.03.2017	245782	2880266
04.03.2017	245785	1280
04.03.2017	245786	5284
04.03.2017	254977	46405
04.03.2017	279727	1055736
04.03.2017	304193	26466
04.03.2017	312874	21818
04.03.2017	358684	606824
04.03.2017	446720	36695
04.03.2017	447270	2887668
04.03.2017	451341	1280
04.03.2017	452031	5301
04.03.2017	452033	46621
04.03.2017	452034	1063105
04.03.2017	452135	26707
04.03.2017	452247	21884
04.03.2017	452593	610537
04.03.2017	452655	36858
04.03.2017	460062	2891358
04.03.2017	463515	1284
04.03.2017	466944	5305
04.03.2017	466944	46784
04.03.2017	467613	1071145
04.03.2017	467614	26749
04.03.2017	467768	22042
04.03.2017	475452	614298
04.03.2017	475908	37166
04.03.2017	475909	2904435
04.03.2017	476406	1296
04.03.2017	477326	5318
04.03.2017	477729	47215
04.03.2017	478064	1073647
04.03.2017	478103	26929
04.03.2017	479853	22235
04.03.2017	479854	617740
04.03.2017	480627	37323
04.03.2017	480676	2932509
04.03.2017	482566	1301
04.03.2017	482567	5320
04.03.2017	483892	47477
04.03.2017	484659	1079592
04.03.2017	488980	26966
04.03.2017	489078	22417
04.03.2017	491231	620788
04.03.2017	492896	37410
04.03.2017	493118	2945435
04.03.2017	493119	1302
04.03.2017	493336	5336
04.03.2017	493336	47865
04.03.2017	493336	1081500
04.03.2017	496889	27101
04.03.2017	496889	22505
04.03.2017	500590	621317
04.03.2017	501439	37444
04.03.2017	501440	2968424
04.03.2017	501442	1313
04.03.2017	501443	5375
